Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
09.12.2022;39.980,00;39.070,00;40.000,00;39.070,00;138,96K;1,99%
07.12.2022;39.200,00;40.440,00;40.440,00;39.200,00;131,72K;-2,39%
06.12.2022;40.160,00;40.790,00;40.790,00;38.900,00;140,45K;0,40%
05.12.2022;40.000,00;38.280,00;40.010,00;38.280,00;58,67K;0,00%
02.12.2022;40.000,00;38.400,00;40.000,00;38.200,00;155,23K;4,17%
01.12.2022;38.400,00;38.640,00;40.000,00;38.400,00;345,91K;-4,00%
30.11.2022;40.000,00;40.700,00;41.230,00;39.360,00;1,71M;-1,72%
29.11.2022;40.700,00;40.880,00;41.400,00;40.510,00;199,42K;-0,44%
28.11.2022;40.880,00;41.010,00;41.070,00;40.500,00;188,00K;-2,43%
25.11.2022;41.900,00;41.200,00;41.900,00;40.600,00;205,47K;1,21%
24.11.2022;41.400,00;41.650,00;41.700,00;41.020,00;13,95K;-0,48%
23.11.2022;41.600,00;41.690,00;41.690,00;40.930,00;148,58K;-0,24%
22.11.2022;41.700,00;41.200,00;41.700,00;40.050,00;66,30K;1,21%
21.11.2022;41.200,00;41.490,00;41.780,00;40.600,00;211,71K;-0,72%
18.11.2022;41.500,00;40.520,00;41.500,00;40.510,00;140,96K;-0,72%
17.11.2022;41.800,00;39.200,00;41.800,00;39.200,00;240,64K;1,41%
16.11.2022;41.220,00;41.000,00;41.490,00;41.000,00;123,18K;0,54%
15.11.2022;41.000,00;39.990,00;41.400,00;39.400,00;243,52K;1,23%
11.11.2022;40.500,00;37.650,00;40.500,00;37.200,00;81,81K;2,02%
10.11.2022;39.700,00;36.500,00;39.700,00;36.500,00;40,02K;1,79%
09.11.2022;39.000,00;37.000,00;39.000,00;36.950,00;164,05K;4,00%
08.11.2022;37.500,00;36.840,00;37.500,00;36.430,00;108,63K;1,79%
04.11.2022;36.840,00;35.870,00;36.900,00;35.560,00;108,19K;2,33%
03.11.2022;36.000,00;35.810,00;36.570,00;35.810,00;95,44K;-3,72%
02.11.2022;37.390,00;35.980,00;37.480,00;35.800,00;90,16K;4,15%
01.11.2022;35.900,00;35.500,00;35.900,00;35.100,00;49,95K;1,13%
31.10.2022;35.500,00;34.600,00;35.500,00;34.600,00;170,27K;1,72%
28.10.2022;34.900,00;35.100,00;35.200,00;34.260,00;42,93K;0,32%
27.10.2022;34.790,00;34.010,00;34.790,00;33.900,00;102,53K;2,29%
26.10.2022;34.010,00;33.700,00;34.500,00;33.700,00;123,12K;-1,42%
25.10.2022;34.500,00;33.900,00;34.500,00;32.900,00;133,65K;5,25%
24.10.2022;32.780,00;35.180,00;35.370,00;32.780,00;73,78K;-6,56%
21.10.2022;35.080,00;34.300,00;35.080,00;34.200,00;61,94K;1,83%
20.10.2022;34.450,00;34.460,00;35.000,00;34.000,00;63,49K;-0,03%
19.10.2022;34.460,00;34.050,00;35.040,00;34.050,00;125,93K;-2,93%
18.10.2022;35.500,00;34.600,00;35.500,00;34.130,00;73,41K;4,41%
14.10.2022;34.000,00;34.470,00;34.560,00;34.000,00;100,41K;0,83%
13.10.2022;33.720,00;34.500,00;34.500,00;33.720,00;75,00K;-1,40%
12.10.2022;34.200,00;33.520,00;34.350,00;33.520,00;53,77K;0,00%
11.10.2022;34.200,00;34.350,00;34.420,00;34.200,00;15,27K;-0,23%
10.10.2022;34.280,00;35.480,00;35.480,00;34.280,00;48,60K;-3,44%
07.10.2022;35.500,00;34.690,00;35.500,00;34.000,00;66,67K;1,75%
06.10.2022;34.890,00;34.740,00;35.000,00;34.210,00;45,65K;0,95%
05.10.2022;34.560,00;33.200,00;34.560,00;33.200,00;42,91K;0,20%
04.10.2022;34.490,00;33.940,00;34.890,00;33.590,00;25,20K;5,54%
03.10.2022;32.680,00;31.510,00;32.740,00;31.510,00;82,12K;5,08%
