Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
19.05.2022;6.900,00;6.820,00;6.900,00;6.810,00;30,98K;1,32%
18.05.2022;6.810,00;6.885,00;6.885,00;6.800,00;65,04K;-1,02%
17.05.2022;6.880,00;7.000,00;7.000,00;6.880,00;34,39K;-1,85%
16.05.2022;7.010,00;6.950,00;7.045,00;6.950,00;244,98K;0,72%
13.05.2022;6.960,00;6.950,00;6.960,00;6.950,00;8,52K;0,14%
12.05.2022;6.950,00;6.850,00;6.950,00;6.850,00;86,63K;1,46%
11.05.2022;6.850,00;6.850,00;6.850,00;6.840,00;107,58K;0,37%
10.05.2022;6.825,00;6.800,00;6.900,00;6.800,00;49,92K;0,37%
09.05.2022;6.800,00;6.850,00;6.850,00;6.800,00;21,43K;-0,73%
06.05.2022;6.850,00;6.880,00;6.900,00;6.850,00;49,21K;-0,15%
05.05.2022;6.860,00;6.900,00;6.950,00;6.860,00;21,35K;0,88%
04.05.2022;6.800,00;6.850,00;6.950,00;6.800,00;29,81K;0,00%
03.05.2022;6.800,00;6.850,00;6.850,00;6.800,00;35,28K;-2,37%
29.04.2022;6.965,00;6.950,00;6.965,00;6.950,00;14,26K;0,87%
28.04.2022;6.905,00;6.910,00;6.910,00;6.905,00;8,60K;-0,07%
27.04.2022;6.910,00;6.910,00;6.950,00;6.910,00;15,43K;-1,00%
25.04.2022;6.980,00;6.970,00;6.980,00;6.905,00;18,96K;0,14%
22.04.2022;6.970,00;6.940,00;6.970,00;6.935,00;162,00K;0,58%
21.04.2022;6.930,00;6.950,00;6.950,00;6.930,00;19,61K;0,14%
20.04.2022;6.920,00;7.005,00;7.005,00;6.910,00;30,80K;-1,14%
19.04.2022;7.000,00;6.970,00;7.000,00;6.950,00;104,38K;0,29%
18.04.2022;6.980,00;6.965,00;7.030,00;6.960,00;39,28K;-0,14%
13.04.2022;6.990,00;6.960,00;6.990,00;6.950,00;103,18K;0,36%
12.04.2022;6.965,00;6.980,00;7.045,00;6.940,00;168,06K;-0,07%
11.04.2022;6.970,00;7.100,00;7.100,00;6.850,00;227,92K;7,89%
08.04.2022;6.460,00;7.005,00;7.080,00;6.460,00;1,52M;-7,18%
07.04.2022;6.960,00;7.015,00;7.015,00;6.960,00;40,84K;-1,28%
06.04.2022;7.050,00;7.090,00;7.090,00;7.000,00;33,77K;-0,56%
05.04.2022;7.090,00;7.065,00;7.150,00;7.050,00;38,40K;0,57%
04.04.2022;7.050,00;7.210,00;7.220,00;7.050,00;189,13K;-2,08%
01.04.2022;7.200,00;7.200,00;7.200,00;7.200,00;6,33K;0,00%
31.03.2022;7.200,00;7.200,00;7.200,00;7.200,00;9,61K;0,00%
30.03.2022;7.200,00;7.200,00;7.200,00;7.200,00;14,98K;-0,07%
29.03.2022;7.205,00;7.205,00;7.205,00;7.205,00;5,45K;0,07%
28.03.2022;7.200,00;7.375,00;7.375,00;7.200,00;16,08K;-2,37%
25.03.2022;7.375,00;7.355,00;7.400,00;7.345,00;61,38K;0,27%
24.03.2022;7.355,00;7.200,00;7.355,00;7.200,00;29,57K;2,15%
23.03.2022;7.200,00;7.200,00;7.200,00;7.200,00;2,75K;0,00%
22.03.2022;7.200,00;7.320,00;7.320,00;7.200,00;13,23K;-0,41%
18.03.2022;7.230,00;7.190,00;7.230,00;7.190,00;20,85K;1,12%
17.03.2022;7.150,00;7.150,00;7.150,00;7.150,00;11,44K;0,70%
16.03.2022;7.100,00;7.100,00;7.100,00;7.100,00;11,63K;0,00%
15.03.2022;7.100,00;7.005,00;7.100,00;7.005,00;11,49K;1,43%
14.03.2022;7.000,00;7.005,00;7.005,00;7.000,00;19,18K;-0,07%
11.03.2022;7.005,00;7.100,00;7.100,00;7.005,00;93,99K;0,00%
10.03.2022;7.005,00;7.010,00;7.110,00;7.005,00;29,10K;-0,28%
09.03.2022;7.025,00;7.010,00;7.150,00;7.000,00;35,22K;0,36%
08.03.2022;7.000,00;7.100,00;7.200,00;7.000,00;70,00K;-0,71%
07.03.2022;7.050,00;7.195,00;7.195,00;7.050,00;40,43K;0,00%
04.03.2022;7.050,00;7.065,00;7.100,00;7.045,00;293,26K;-0,56%
03.03.2022;7.090,00;7.060,00;7.130,00;7.060,00;13,90K;0,42%
02.03.2022;7.060,00;7.150,00;7.150,00;7.050,00;21,34K;-1,26%
01.03.2022;7.150,00;7.170,00;7.170,00;7.100,00;27,89K;-0,83%
28.02.2022;7.210,00;7.150,00;7.230,00;7.150,00;9,23K;1,55%
24.02.2022;7.100,00;7.060,00;7.100,00;7.040,00;106,65K;0,57%
23.02.2022;7.060,00;7.095,00;7.180,00;7.060,00;15,95K;-0,56%
